DadDoB,DadUnicode,ChdUniCode,ChdDoB,Sex
12/10/1999 0:00:00,A-165,A-253,10/27/2007 0:00:00,F
12/10/1999 0:00:00,A-165,A-266,9/24/2008 0:00:00,F
12/10/1999 0:00:00,A-165,C-059,11/15/2008 0:00:00,F
12/10/1999 0:00:00,A-165,D-393,9/1/2009 0:00:00,M
12/10/1999 0:00:00,A-165,C-962,9/10/2009 0:00:00,M
12/13/1999 0:00:00,B-972,E-783,9/29/2007 0:00:00,M
12/13/1999 0:00:00,B-972,C-051,10/12/2008 0:00:00,F
12/13/1999 0:00:00,B-972,B-163,9/7/2009 0:00:00,F
12/13/1999 0:00:00,B-972,C-974,10/4/2010 0:00:00,M
12/13/1999 0:00:00,B-972,E-820,10/9/2010 0:00:00,F
12/13/1999 0:00:00,B-972,C-975,12/17/2010 0:00:00,M
12/13/1999 0:00:00,B-972,C-615,10/4/2014 0:00:00,M
12/19/1999 0:00:00,A-507,E-791,8/27/2008 0:00:00,F
12/19/1999 0:00:00,A-507,E-278,9/30/2009 0:00:00,F
12/19/1999 0:00:00,A-507,A-286,10/28/2009 0:00:00,F
12/22/1999 0:00:00,B-952,C-887,10/15/2005 0:00:00,M
12/22/1999 0:00:00,B-952,B-571,10/16/2006 0:00:00,F
12/22/1999 0:00:00,B-952,E-205,10/25/2006 0:00:00,F
12/22/1999 0:00:00,B-952,C-963,10/15/2009 0:00:00,M
12/22/1999 0:00:00,B-952,C-541,9/26/2010 0:00:00,M
12/22/1999 0:00:00,B-952,D-425,8/12/2011 0:00:00,M
12/22/1999 0:00:00,B-952,A-774,8/5/2012 0:00:00,F
12/22/1999 0:00:00,B-952,C-580,9/3/2012 0:00:00,F
12/22/1999 0:00:00,B-952,A-345,9/29/2012 0:00:00,F
12/22/1999 0:00:00,B-952,C-165,9/1/2013 0:00:00,M
12/22/1999 0:00:00,B-952,E-880,8/29/2014 0:00:00,F
12/22/1999 0:00:00,B-952,C-642,8/3/2015 0:00:00,F
12/26/1999 0:00:00,C-675,D-318,10/13/2005 0:00:00,M
12/26/1999 0:00:00,C-675,C-478,1/15/2008 0:00:00,F
12/26/1999 0:00:00,C-675,E-800,10/23/2008 0:00:00,F
12/26/1999 0:00:00,C-675,A-259,11/9/2008 0:00:00,M
12/26/1999 0:00:00,C-675,C-076,9/26/2009 0:00:00,F
12/26/1999 0:00:00,C-675,A-732,10/27/2009 0:00:00,F
12/26/1999 0:00:00,C-675,A-716,11/9/2009 0:00:00,F
12/26/1999 0:00:00,C-675,E-817,12/16/2009 0:00:00,M
12/26/1999 0:00:00,C-675,C-547,9/26/2010 0:00:00,F
12/26/1999 0:00:00,C-675,B-176,12/4/2010 0:00:00,M
12/28/1999 0:00:00,A-546,C-003,10/7/2005 0:00:00,F
12/28/1999 0:00:00,A-546,D-323,10/31/2005 0:00:00,M
12/28/1999 0:00:00,A-546,C-459,11/17/2005 0:00:00,F
12/28/1999 0:00:00,A-546,A-218,12/11/2005 0:00:00,F
12/28/1999 0:00:00,A-546,E-199,12/18/2005 0:00:00,F
12/28/1999 0:00:00,A-546,D-764,9/20/2006 0:00:00,F
12/28/1999 0:00:00,A-546,C-461,9/24/2006 0:00:00,M
12/28/1999 0:00:00,A-546,B-120,9/28/2006 0:00:00,F
12/28/1999 0:00:00,A-546,C-462,10/5/2006 0:00:00,M
12/28/1999 0:00:00,A-546,B-119,10/8/2006 0:00:00,F
12/28/1999 0:00:00,A-546,A-235,10/18/2006 0:00:00,M
12/28/1999 0:00:00,A-546,C-460,10/21/2006 0:00:00,F
12/28/1999 0:00:00,A-546,B-569,10/24/2006 0:00:00,M
12/28/1999 0:00:00,A-546,B-118,11/5/2006 0:00:00,F
12/28/1999 0:00:00,A-546,C-915,9/23/2007 0:00:00,F
1/4/2000 0:00:00,B-332,B-580,11/8/2007 0:00:00,F
1/4/2000 0:00:00,B-332,E-226,11/27/2007 0:00:00,M
1/4/2000 0:00:00,B-332,D-818,10/8/2008 0:00:00,F
1/4/2000 0:00:00,B-332,D-380,10/12/2008 0:00:00,M
1/4/2000 0:00:00,B-332,D-382,10/13/2008 0:00:00,F
1/4/2000 0:00:00,B-332,A-708,11/8/2008 0:00:00,M
1/4/2000 0:00:00,B-332,D-378,11/9/2008 0:00:00,F
1/4/2000 0:00:00,B-332,D-835,10/1/2009 0:00:00,M
1/4/2000 0:00:00,B-332,C-986,10/5/2010 0:00:00,M
1/4/2000 0:00:00,B-332,B-634,10/12/2010 0:00:00,M
1/4/2000 0:00:00,B-332,B-631,10/19/2010 0:00:00,F
1/4/2000 0:00:00,B-332,B-629,11/8/2010 0:00:00,M
1/4/2000 0:00:00,B-332,B-190,12/6/2010 0:00:00,F
1/4/2000 0:00:00,B-332,E-838,9/13/2011 0:00:00,F
1/4/2000 0:00:00,B-332,D-009,9/30/2011 0:00:00,M
1/4/2000 0:00:00,B-332,E-304,10/3/2011 0:00:00,F
1/4/2000 0:00:00,B-332,A-787,10/2/2012 0:00:00,M
1/6/2000 0:00:00,A-931,C-882,10/22/2005 0:00:00,M
1/6/2000 0:00:00,A-931,C-929,10/23/2007 0:00:00,M
1/6/2000 0:00:00,A-931,E-242,11/7/2007 0:00:00,M
1/6/2000 0:00:00,A-931,C-502,8/26/2008 0:00:00,F
1/6/2000 0:00:00,A-931,C-058,8/31/2008 0:00:00,F
1/6/2000 0:00:00,A-931,E-795,10/12/2008 0:00:00,F
1/6/2000 0:00:00,A-931,B-603,10/18/2008 0:00:00,F
1/6/2000 0:00:00,A-931,D-373,10/21/2008 0:00:00,M
1/6/2000 0:00:00,A-931,D-433,8/5/2011 0:00:00,F
1/6/2000 0:00:00,A-931,D-861,8/17/2011 0:00:00,M
1/6/2000 0:00:00,A-931,C-553,9/14/2011 0:00:00,F
1/6/2000 0:00:00,A-931,C-996,10/1/2011 0:00:00,F
1/6/2000 0:00:00,A-931,D-020,8/4/2012 0:00:00,M
1/6/2000 0:00:00,A-931,E-855,9/3/2012 0:00:00,F
1/7/2000 0:00:00,A-563,B-591,8/26/2008 0:00:00,F
1/7/2000 0:00:00,A-563,D-403,10/25/2009 0:00:00,M
1/7/2000 0:00:00,A-563,A-292,11/22/2009 0:00:00,F
1/8/2000 0:00:00,A-986,D-315,10/29/2005 0:00:00,M
1/8/2000 0:00:00,A-986,C-028,9/30/2007 0:00:00,F
1/8/2000 0:00:00,A-986,A-256,10/3/2007 0:00:00,M
1/8/2000 0:00:00,A-986,C-037,10/17/2007 0:00:00,M
1/8/2000 0:00:00,A-986,D-785,10/18/2007 0:00:00,F
1/8/2000 0:00:00,A-986,C-022,10/28/2007 0:00:00,F
1/8/2000 0:00:00,A-986,D-788,10/29/2007 0:00:00,F
1/8/2000 0:00:00,A-986,D-787,10/29/2007 0:00:00,M
1/8/2000 0:00:00,A-986,B-596,9/22/2008 0:00:00,M
1/8/2000 0:00:00,A-986,B-152,9/2/2009 0:00:00,M
1/8/2000 0:00:00,A-986,D-402,9/6/2009 0:00:00,F
1/8/2000 0:00:00,A-986,B-167,9/15/2009 0:00:00,M
1/8/2000 0:00:00,A-986,B-169,9/18/2009 0:00:00,F
1/8/2000 0:00:00,A-986,D-834,11/13/2009 0:00:00,M
1/8/2000 0:00:00,A-986,C-089,9/13/2010 0:00:00,M
1/8/2000 0:00:00,A-986,C-090,9/26/2010 0:00:00,M
1/8/2000 0:00:00,A-986,C-531,9/29/2010 0:00:00,F
1/8/2000 0:00:00,A-986,D-406,10/9/2010 0:00:00,F
1/8/2000 0:00:00,A-986,C-535,10/10/2010 0:00:00,M
1/8/2000 0:00:00,A-986,D-003,8/19/2011 0:00:00,M
1/8/2000 0:00:00,A-986,A-769,9/14/2011 0:00:00,F
1/8/2000 0:00:00,A-986,E-307,9/24/2011 0:00:00,F
1/8/2000 0:00:00,A-986,A-329,11/1/2011 0:00:00,M
1/8/2000 0:00:00,A-986,B-219,9/8/2012 0:00:00,F
1/8/2000 0:00:00,A-986,B-693,8/27/2013 0:00:00,F
1/8/2000 0:00:00,A-986,B-691,9/11/2013 0:00:00,F
1/8/2000 0:00:00,A-986,D-928,8/26/2014 0:00:00,M
1/8/2000 0:00:00,A-986,E-378,9/8/2014 0:00:00,F
1/8/2000 0:00:00,A-986,D-920,9/24/2014 0:00:00,F
1/11/2000 0:00:00,B-500,A-236,10/27/2006 0:00:00,F
1/11/2000 0:00:00,B-500,B-124,10/17/2007 0:00:00,F
1/11/2000 0:00:00,B-500,A-687,10/25/2007 0:00:00,M
1/25/2000 0:00:00,D-670,D-815,9/30/2008 0:00:00,F
1/29/2000 0:00:00,B-023,D-763,11/17/2006 0:00:00,M
1/29/2000 0:00:00,B-023,C-015,12/24/2006 0:00:00,F
1/29/2000 0:00:00,B-023,A-263,10/6/2008 0:00:00,M
1/29/2000 0:00:00,B-023,C-505,10/9/2008 0:00:00,M
1/29/2000 0:00:00,B-023,B-641,10/1/2010 0:00:00,M
1/29/2000 0:00:00,B-023,D-854,10/9/2010 0:00:00,F
1/29/2000 0:00:00,B-023,D-857,12/4/2010 0:00:00,F
1/29/2000 0:00:00,B-023,E-330,9/12/2012 0:00:00,F
1/29/2000 0:00:00,B-023,A-818,8/17/2013 0:00:00,M
1/29/2000 0:00:00,B-023,B-698,9/2/2013 0:00:00,M
1/29/2000 0:00:00,B-023,E-375,9/8/2014 0:00:00,M
1/29/2000 0:00:00,B-023,C-195,8/23/2015 0:00:00,F
1/30/2000 0:00:00,B-520,B-140,10/2/2008 0:00:00,M
1/30/2000 0:00:00,B-520,B-166,9/25/2009 0:00:00,F
1/30/2000 0:00:00,B-520,E-284,10/7/2010 0:00:00,F
1/30/2000 0:00:00,B-520,D-015,8/25/2012 0:00:00,M
1/30/2000 0:00:00,B-520,C-648,8/6/2015 0:00:00,M
2/4/2000 0:00:00,B-808,A-690,10/18/2008 0:00:00,F
2/4/2000 0:00:00,B-808,A-693,10/29/2008 0:00:00,M
2/4/2000 0:00:00,B-808,A-698,12/9/2008 0:00:00,M
2/4/2000 0:00:00,B-808,A-711,9/19/2009 0:00:00,F
2/4/2000 0:00:00,B-808,B-625,10/10/2009 0:00:00,M
2/4/2000 0:00:00,B-808,B-183,9/24/2010 0:00:00,M
2/4/2000 0:00:00,B-808,A-303,10/22/2010 0:00:00,M
2/4/2000 0:00:00,B-808,C-987,10/26/2010 0:00:00,M
2/4/2000 0:00:00,B-808,A-762,10/1/2011 0:00:00,F
2/4/2000 0:00:00,B-808,D-025,9/23/2012 0:00:00,M
2/4/2000 0:00:00,B-808,D-013,10/9/2012 0:00:00,M
2/4/2000 0:00:00,B-808,A-791,10/15/2012 0:00:00,F
2/4/2000 0:00:00,B-808,A-826,8/17/2014 0:00:00,M
2/4/2000 0:00:00,B-808,D-497,9/15/2014 0:00:00,M
2/4/2000 0:00:00,B-808,C-655,7/4/2015 0:00:00,M
2/4/2000 0:00:00,B-808,C-209,7/8/2015 0:00:00,F
2/4/2000 0:00:00,B-808,E-400,8/9/2015 0:00:00,F
2/4/2000 0:00:00,B-808,E-950,7/26/2016 0:00:00,F
2/5/2000 0:00:00,A-126,B-137,10/12/2008 0:00:00,M
2/5/2000 0:00:00,A-126,B-595,10/28/2008 0:00:00,M
2/5/2000 0:00:00,A-126,C-044,11/28/2008 0:00:00,F
2/5/2000 0:00:00,A-126,C-046,1/15/2009 0:00:00,M
2/5/2000 0:00:00,A-126,C-955,9/17/2009 0:00:00,F
2/5/2000 0:00:00,A-126,C-512,9/22/2009 0:00:00,F
2/5/2000 0:00:00,A-126,C-513,10/29/2009 0:00:00,M
2/5/2000 0:00:00,A-126,C-960,12/20/2009 0:00:00,F
2/5/2000 0:00:00,A-126,D-844,9/25/2010 0:00:00,F
2/5/2000 0:00:00,A-126,D-002,8/21/2011 0:00:00,M
2/5/2000 0:00:00,A-126,C-114,9/5/2011 0:00:00,M
2/6/2000 0:00:00,B-481,E-194,10/8/2005 0:00:00,F
2/6/2000 0:00:00,B-481,D-326,10/16/2005 0:00:00,F
2/6/2000 0:00:00,B-481,A-676,10/28/2006 0:00:00,F
2/6/2000 0:00:00,B-481,B-126,10/17/2007 0:00:00,F
2/6/2000 0:00:00,B-481,C-593,8/12/2013 0:00:00,M
2/6/2000 0:00:00,B-481,A-832,9/4/2014 0:00:00,M
2/6/2000 0:00:00,B-481,B-275,9/10/2014 0:00:00,F
2/6/2000 0:00:00,B-481,A-836,9/21/2014 0:00:00,M
2/6/2000 0:00:00,B-481,E-439,8/26/2018 0:00:00,M
2/14/2000 0:00:00,B-790,E-237,10/18/2007 0:00:00,F
2/14/2000 0:00:00,B-790,C-485,10/28/2007 0:00:00,F
2/14/2000 0:00:00,B-790,C-924,11/21/2007 0:00:00,M
2/14/2000 0:00:00,B-790,E-251,10/8/2008 0:00:00,M
11/13/2000 0:00:00,D-567,A-214,11/1/2005 0:00:00,M
11/13/2000 0:00:00,D-567,C-025,9/20/2007 0:00:00,F
11/13/2000 0:00:00,D-567,C-928,9/30/2007 0:00:00,M
11/13/2000 0:00:00,D-567,A-270,9/16/2008 0:00:00,F
11/13/2000 0:00:00,D-567,D-379,10/8/2008 0:00:00,F
11/13/2000 0:00:00,D-567,E-261,11/26/2008 0:00:00,F
11/13/2000 0:00:00,D-567,C-043,1/14/2009 0:00:00,M
11/13/2000 0:00:00,D-567,D-522,8/18/2015 0:00:00,F
11/13/2000 0:00:00,D-567,D-950,9/8/2015 0:00:00,M
11/14/2000 0:00:00,D-153,C-474,12/2/2007 0:00:00,M
11/14/2000 0:00:00,D-153,E-790,10/4/2008 0:00:00,F
11/14/2000 0:00:00,D-153,C-075,9/21/2009 0:00:00,F
11/14/2000 0:00:00,D-153,A-715,9/22/2009 0:00:00,F
11/14/2000 0:00:00,D-153,A-279,9/23/2009 0:00:00,M
11/14/2000 0:00:00,D-153,A-719,9/24/2009 0:00:00,M
11/14/2000 0:00:00,D-153,A-718,9/25/2009 0:00:00,F
11/14/2000 0:00:00,D-153,A-278,10/28/2009 0:00:00,M
11/14/2000 0:00:00,D-153,B-626,11/6/2009 0:00:00,M
11/14/2000 0:00:00,D-153,A-739,9/27/2010 0:00:00,M
11/14/2000 0:00:00,D-153,D-840,9/27/2010 0:00:00,M
11/14/2000 0:00:00,D-153,A-314,10/10/2010 0:00:00,F
11/14/2000 0:00:00,D-153,B-171,11/1/2010 0:00:00,M
12/3/2000 0:00:00,B-007,B-563,10/16/2006 0:00:00,F
12/3/2000 0:00:00,B-007,A-231,11/18/2006 0:00:00,F
12/3/2000 0:00:00,B-007,B-104,1/2/2007 0:00:00,M
12/3/2000 0:00:00,B-007,A-249,11/13/2007 0:00:00,M
12/3/2000 0:00:00,B-007,A-682,11/18/2007 0:00:00,M
12/3/2000 0:00:00,B-007,C-498,9/11/2008 0:00:00,M
12/3/2000 0:00:00,B-007,C-057,10/9/2008 0:00:00,F
12/3/2000 0:00:00,B-007,C-932,10/14/2008 0:00:00,M
12/3/2000 0:00:00,B-007,C-991,8/22/2011 0:00:00,M
12/3/2000 0:00:00,B-007,A-315,8/25/2011 0:00:00,F
12/3/2000 0:00:00,B-007,C-106,9/2/2011 0:00:00,F
12/3/2000 0:00:00,B-007,B-218,5/31/2012 0:00:00,F
12/14/2000 0:00:00,E-003,C-027,10/4/2007 0:00:00,M
12/14/2000 0:00:00,E-003,A-251,11/17/2007 0:00:00,M
12/14/2000 0:00:00,E-003,D-836,9/26/2009 0:00:00,F
12/14/2000 0:00:00,E-003,E-282,10/7/2009 0:00:00,F
12/14/2000 0:00:00,E-003,C-972,9/8/2010 0:00:00,M
12/14/2000 0:00:00,E-003,A-312,9/12/2010 0:00:00,F
12/14/2000 0:00:00,E-003,D-419,9/19/2010 0:00:00,F
12/14/2000 0:00:00,E-003,D-847,10/5/2010 0:00:00,F
12/14/2000 0:00:00,E-003,D-420,10/10/2010 0:00:00,M
12/14/2000 0:00:00,E-003,C-092,10/12/2010 0:00:00,M
12/14/2000 0:00:00,E-003,D-421,10/27/2010 0:00:00,F
12/14/2000 0:00:00,E-003,C-971,10/28/2010 0:00:00,F
12/14/2000 0:00:00,E-003,C-115,8/10/2011 0:00:00,M
12/14/2000 0:00:00,E-003,C-562,8/31/2011 0:00:00,M
12/14/2000 0:00:00,E-003,D-914,8/21/2013 0:00:00,M
12/18/2000 0:00:00,E-071,C-019,9/29/2006 0:00:00,F
12/18/2000 0:00:00,E-071,E-238,9/19/2007 0:00:00,M
12/18/2000 0:00:00,E-071,D-354,9/24/2007 0:00:00,F
12/18/2000 0:00:00,E-071,A-685,9/24/2007 0:00:00,M
12/18/2000 0:00:00,E-071,C-940,9/20/2008 0:00:00,F
12/18/2000 0:00:00,E-071,C-945,9/22/2008 0:00:00,F
12/18/2000 0:00:00,E-071,C-503,10/7/2008 0:00:00,M
12/18/2000 0:00:00,E-071,C-497,10/15/2008 0:00:00,M
12/18/2000 0:00:00,E-071,C-941,10/26/2008 0:00:00,M
12/18/2000 0:00:00,E-071,A-260,11/11/2008 0:00:00,M
12/18/2000 0:00:00,E-071,D-401,9/19/2009 0:00:00,F
12/18/2000 0:00:00,E-071,D-829,9/21/2009 0:00:00,F
12/18/2000 0:00:00,E-071,A-723,9/26/2009 0:00:00,M
12/18/2000 0:00:00,E-071,D-391,12/8/2009 0:00:00,M
12/18/2000 0:00:00,E-071,D-828,12/11/2009 0:00:00,F
12/18/2000 0:00:00,E-071,C-952,12/13/2009 0:00:00,M
12/18/2000 0:00:00,E-071,C-961,12/18/2009 0:00:00,M
12/18/2000 0:00:00,E-071,D-853,9/27/2010 0:00:00,F
12/18/2000 0:00:00,E-071,A-305,10/13/2010 0:00:00,M
12/18/2000 0:00:00,E-071,E-292,10/23/2010 0:00:00,M
12/18/2000 0:00:00,E-071,B-196,8/10/2011 0:00:00,M
12/18/2000 0:00:00,E-071,D-867,9/4/2011 0:00:00,F
12/18/2000 0:00:00,E-071,C-994,9/13/2011 0:00:00,M
12/18/2000 0:00:00,E-071,B-658,10/18/2011 0:00:00,M
12/18/2000 0:00:00,E-071,C-161,11/11/2013 0:00:00,F
12/18/2000 0:00:00,E-071,D-053,7/28/2014 0:00:00,F
12/18/2000 0:00:00,E-071,D-937,8/25/2014 0:00:00,F
12/18/2000 0:00:00,E-071,B-264,8/26/2014 0:00:00,M
12/18/2000 0:00:00,E-071,C-612,9/22/2014 0:00:00,F
12/18/2000 0:00:00,E-071,B-262,9/24/2014 0:00:00,M
12/18/2000 0:00:00,E-071,C-617,10/15/2014 0:00:00,M
12/18/2000 0:00:00,E-071,A-405,7/29/2015 0:00:00,F
12/18/2000 0:00:00,E-071,E-896,8/2/2015 0:00:00,M
12/18/2000 0:00:00,E-071,A-845,8/16/2015 0:00:00,F
12/18/2000 0:00:00,E-071,E-895,8/20/2015 0:00:00,F
12/18/2000 0:00:00,E-071,A-438,7/5/2016 0:00:00,F
12/18/2000 0:00:00,E-071,E-958,9/6/2016 0:00:00,M
12/22/2000 0:00:00,A-565,A-645,11/2/2005 0:00:00,M
12/22/2000 0:00:00,A-565,C-441,1/12/2006 0:00:00,M
12/22/2000 0:00:00,A-913,A-228,11/5/2006 0:00:00,M
12/22/2000 0:00:00,A-913,C-056,10/16/2008 0:00:00,M
12/22/2000 0:00:00,A-913,D-808,11/16/2008 0:00:00,F
12/22/2000 0:00:00,A-913,D-389,10/19/2009 0:00:00,M
12/26/2000 0:00:00,B-425,C-047,9/18/2008 0:00:00,M
12/26/2000 0:00:00,B-425,A-705,9/29/2008 0:00:00,F
12/26/2000 0:00:00,B-425,D-459,2/10/2013 0:00:00,M
12/26/2000 0:00:00,B-425,C-620,8/2/2014 0:00:00,F
1/16/2001 0:00:00,B-852,C-477,9/2/2007 0:00:00,F
1/16/2001 0:00:00,B-852,C-472,9/26/2007 0:00:00,M
1/16/2001 0:00:00,B-852,C-912,10/17/2007 0:00:00,F
1/16/2001 0:00:00,B-852,A-257,10/23/2007 0:00:00,F
1/16/2001 0:00:00,B-852,D-789,10/24/2007 0:00:00,M
1/16/2001 0:00:00,B-852,C-030,10/27/2007 0:00:00,M
1/16/2001 0:00:00,B-852,D-374,9/2/2008 0:00:00,M
1/16/2001 0:00:00,B-852,A-274,9/17/2008 0:00:00,F
1/16/2001 0:00:00,B-852,A-704,9/22/2008 0:00:00,M
1/16/2001 0:00:00,B-852,E-260,10/10/2008 0:00:00,F
1/16/2001 0:00:00,B-852,E-796,10/22/2008 0:00:00,F
1/16/2001 0:00:00,B-852,C-520,9/1/2009 0:00:00,M
1/16/2001 0:00:00,B-852,C-529,9/6/2009 0:00:00,F
1/16/2001 0:00:00,B-852,B-159,9/26/2009 0:00:00,F
1/16/2001 0:00:00,B-852,D-823,10/12/2009 0:00:00,M
1/16/2001 0:00:00,B-852,D-384,10/27/2009 0:00:00,M
1/16/2001 0:00:00,B-852,E-273,11/16/2009 0:00:00,F
1/16/2001 0:00:00,B-852,B-633,10/2/2010 0:00:00,M
1/16/2001 0:00:00,B-852,C-083,10/16/2010 0:00:00,M
1/16/2001 0:00:00,B-852,A-743,10/21/2010 0:00:00,M
1/16/2001 0:00:00,B-852,D-407,10/21/2010 0:00:00,M
1/16/2001 0:00:00,B-852,B-637,10/24/2010 0:00:00,F
1/16/2001 0:00:00,B-852,A-744,12/3/2010 0:00:00,F
1/16/2001 0:00:00,B-852,B-201,8/18/2011 0:00:00,M
1/16/2001 0:00:00,B-852,E-830,10/1/2011 0:00:00,F
1/16/2001 0:00:00,B-852,C-576,9/13/2012 0:00:00,M
1/16/2001 0:00:00,B-852,D-022,11/4/2012 0:00:00,M
1/16/2001 0:00:00,B-852,A-355,12/29/2012 0:00:00,F
1/16/2001 0:00:00,B-852,C-167,8/19/2013 0:00:00,M
1/16/2001 0:00:00,B-852,B-715,8/22/2013 0:00:00,F
1/16/2001 0:00:00,B-852,D-039,9/20/2013 0:00:00,M
1/16/2001 0:00:00,B-852,D-910,9/23/2013 0:00:00,M
1/16/2001 0:00:00,B-852,C-162,10/8/2013 0:00:00,F
1/16/2001 0:00:00,B-852,D-042,10/14/2013 0:00:00,M
1/16/2001 0:00:00,B-852,D-030,10/22/2013 0:00:00,F
1/16/2001 0:00:00,B-852,D-507,7/27/2014 0:00:00,F
1/16/2001 0:00:00,B-852,E-384,8/8/2014 0:00:00,M
1/16/2001 0:00:00,B-852,E-373,8/19/2014 0:00:00,M
1/16/2001 0:00:00,B-852,D-063,9/5/2014 0:00:00,M
1/16/2001 0:00:00,B-852,D-512,9/12/2014 0:00:00,M
1/16/2001 0:00:00,B-852,D-484,10/25/2014 0:00:00,M
1/16/2001 0:00:00,B-852,B-744,7/24/2015 0:00:00,F
1/16/2001 0:00:00,B-852,B-743,9/2/2015 0:00:00,F
1/16/2001 0:00:00,B-852,A-431,8/7/2017 0:00:00,M
1/16/2001 0:00:00,B-852,A-433,8/19/2017 0:00:00,M
1/16/2001 0:00:00,B-852,E-534,10/16/2018 0:00:00,M
3/20/2001 0:00:00,C-403,B-592,9/12/2008 0:00:00,F
3/20/2001 0:00:00,C-403,C-501,9/23/2008 0:00:00,M
3/20/2001 0:00:00,C-403,D-807,10/5/2008 0:00:00,M
3/20/2001 0:00:00,C-403,E-264,9/5/2009 0:00:00,F
10/23/2001 0:00:00,E-050,A-243,11/11/2007 0:00:00,F
10/23/2001 0:00:00,E-050,C-493,9/10/2008 0:00:00,M
10/23/2001 0:00:00,E-050,C-074,9/2/2009 0:00:00,F
10/23/2001 0:00:00,E-050,C-528,9/5/2009 0:00:00,F
10/23/2001 0:00:00,E-050,C-517,10/16/2009 0:00:00,M
10/23/2001 0:00:00,E-050,A-799,8/21/2013 0:00:00,M
10/23/2001 0:00:00,E-050,C-176,8/24/2014 0:00:00,M
10/23/2001 0:00:00,E-050,D-075,9/5/2014 0:00:00,F
10/23/2001 0:00:00,E-050,C-641,7/7/2015 0:00:00,M
10/23/2001 0:00:00,E-050,E-956,8/25/2016 0:00:00,F
10/27/2001 0:00:00,A-933,A-265,10/7/2008 0:00:00,F
10/27/2001 0:00:00,A-933,E-250,10/8/2008 0:00:00,M
10/27/2001 0:00:00,A-933,C-959,9/27/2009 0:00:00,M
10/27/2001 0:00:00,A-933,A-737,9/29/2009 0:00:00,F
10/27/2001 0:00:00,A-933,C-070,10/12/2009 0:00:00,F
10/27/2001 0:00:00,A-933,E-268,11/11/2009 0:00:00,F
10/27/2001 0:00:00,A-933,C-095,11/1/2010 0:00:00,M
11/5/2001 0:00:00,E-004,D-369,9/20/2008 0:00:00,F
11/5/2001 0:00:00,E-004,B-605,10/12/2008 0:00:00,F
11/5/2001 0:00:00,E-004,E-802,11/7/2008 0:00:00,M
11/5/2001 0:00:00,E-004,D-366,11/7/2008 0:00:00,M
11/5/2001 0:00:00,E-004,C-947,11/15/2008 0:00:00,F
11/5/2001 0:00:00,E-004,E-815,9/30/2009 0:00:00,M
11/5/2001 0:00:00,E-004,C-523,10/16/2009 0:00:00,M
11/5/2001 0:00:00,E-004,B-621,10/20/2009 0:00:00,M
11/5/2001 0:00:00,E-004,C-091,9/15/2010 0:00:00,F
11/5/2001 0:00:00,E-004,C-097,9/24/2010 0:00:00,M
11/5/2001 0:00:00,E-004,C-085,10/11/2010 0:00:00,F
11/5/2001 0:00:00,E-004,D-449,9/9/2012 0:00:00,M
11/14/2001 0:00:00,A-053,C-031,9/25/2007 0:00:00,F
11/14/2001 0:00:00,A-053,D-347,10/9/2007 0:00:00,F
11/14/2001 0:00:00,A-053,E-228,10/16/2007 0:00:00,M
11/14/2001 0:00:00,A-053,C-916,10/29/2007 0:00:00,M
11/14/2001 0:00:00,A-053,C-504,9/10/2008 0:00:00,F
11/14/2001 0:00:00,A-053,D-381,9/18/2008 0:00:00,F
11/14/2001 0:00:00,A-053,B-143,9/24/2008 0:00:00,M
11/14/2001 0:00:00,A-053,C-495,10/13/2008 0:00:00,M
11/14/2001 0:00:00,A-053,B-146,10/29/2008 0:00:00,M
11/14/2001 0:00:00,A-053,D-383,11/10/2008 0:00:00,M
11/14/2001 0:00:00,A-053,B-144,12/1/2008 0:00:00,F
11/14/2001 0:00:00,A-053,A-268,1/31/2009 0:00:00,M
11/14/2001 0:00:00,A-053,B-157,10/28/2009 0:00:00,M
11/14/2001 0:00:00,A-053,A-728,10/28/2009 0:00:00,M
11/14/2001 0:00:00,A-053,A-294,10/30/2009 0:00:00,F
11/14/2001 0:00:00,A-053,E-270,11/18/2009 0:00:00,F
11/14/2001 0:00:00,A-053,C-969,12/9/2009 0:00:00,M
11/14/2001 0:00:00,A-053,C-525,1/10/2010 0:00:00,M
11/14/2001 0:00:00,A-053,A-748,10/2/2010 0:00:00,F
11/14/2001 0:00:00,A-053,B-645,10/8/2010 0:00:00,M
11/14/2001 0:00:00,A-053,C-973,10/24/2010 0:00:00,M
11/14/2001 0:00:00,A-053,C-538,10/25/2010 0:00:00,M
11/14/2001 0:00:00,A-053,B-647,11/22/2010 0:00:00,M
11/14/2001 0:00:00,A-053,B-644,12/4/2010 0:00:00,M
11/14/2001 0:00:00,A-053,A-749,12/11/2010 0:00:00,M
11/14/2001 0:00:00,A-053,D-848,12/29/2010 0:00:00,M
11/14/2001 0:00:00,A-053,C-560,9/7/2011 0:00:00,F
11/14/2001 0:00:00,A-053,C-118,9/9/2011 0:00:00,M
11/14/2001 0:00:00,A-053,C-112,9/11/2011 0:00:00,F
11/14/2001 0:00:00,A-053,C-117,9/12/2011 0:00:00,F
11/14/2001 0:00:00,A-053,C-116,9/14/2011 0:00:00,F
11/14/2001 0:00:00,A-053,C-561,9/24/2011 0:00:00,F
11/14/2001 0:00:00,A-053,B-664,9/24/2011 0:00:00,M
11/14/2001 0:00:00,A-053,B-663,10/11/2011 0:00:00,F
11/14/2001 0:00:00,A-053,B-668,10/16/2011 0:00:00,M
